province,name,zip_code,area_code
"山西省","五台县",035500,0350
"山西省","五寨县",036200,0350
"山西省","交口县",032400,0358
"山西省","交城县",030500,0358
"山西省","介休市",032000,0354
"山西省","代县",034200,0350
"山西省","侯马市",043000,0357
"山西省","保德县",036600,0350
"山西省","偏关县",036400,0350
"山西省","兴县",033600,0358
"山西省","原平市",034100,0350
"山西省","古交市",030200,0351
"山西省","古县",042400,0357
"山西省","右玉县",037200,0349
"山西省","吉县",042200,0357
"山西省","和顺县",032700,0354
"山西省","垣曲县",043700,0359
"山西省","城区",045000,0353
"山西省","城区",048000,0356
"山西省","壶关县",047300,0355
"山西省","夏县",044400,0359
"山西省","大宁县",042300,0357
"山西省","天镇县",038200,0352
"山西省","太谷区",030800,0354
"山西省","孝义市",032300,0358
"山西省","宁武县",036700,0350
"山西省","安泽县",042500,0357
"山西省","定襄县",035400,0350
"山西省","寿阳县",045400,0354
"山西省","小店区",030000,0351
"山西省","尖草坪区",030000,0351
"山西省","尧都区",041000,0357
"山西省","屯留区",046100,0355
"山西省","山阴县",036900,0349
"山西省","岚县",033500,0358
"山西省","岢岚县",036300,0350
"山西省","左云县",037100,0352
"山西省","左权县",032600,0354
"山西省","平城区",037000,0352
"山西省","平定县",045200,0353
"山西省","平遥县",031100,0354
"山西省","平陆县",044300,0359
"山西省","平顺县",047400,0355
"山西省","平鲁区",036800,0349
"山西省","乡宁县",042100,0357
"山西省","广灵县",037500,0352
"山西省","应县",037600,0349
"山西省","忻府区",034000,0350
"山西省","怀仁市",038300,0349
"山西省","文水县",032100,0358
"山西省","新绛县",043100,0359
"山西省","新荣区",037000,0352
"山西省","方山县",033100,0358
"山西省","昔阳县",045300,0354
"山西省","晋源区",030000,0351
"山西省","曲沃县",043400,0357
"山西省","朔城区",036000,0349
"山西省","杏花岭区",030000,0351
"山西省","柳林县",033300,0358
"山西省","榆次区",030600,0354
"山西省","榆社县",031800,0354
"山西省","武乡县",046300,0355
"山西省","永和县",041400,0357
"山西省","永济市",044500,0359
"山西省","汾西县",031500,0357
"山西省","汾阳市",032200,0358
"山西省","沁县",046400,0355
"山西省","沁水县",048200,0356
"山西省","沁源县",046500,0355
"山西省","河曲县",036500,0350
"山西省","河津市",043300,0359
"山西省","泽州县",048000,0356
"山西省","洪洞县",041600,0357
"山西省","浑源县",037400,0352
"山西省","浮山县",042600,0357
"山西省","清徐县",030400,0351
"山西省","潞城区",047500,0355
"山西省","潞州区",046000,0355
"山西省","灵丘县",034400,0352
"山西省","灵石县",031300,0354
"山西省","盂县",045100,0353
"山西省","盐湖区",044000,0359
"山西省","石楼县",032500,0358
"山西省","矿区",045000,0353
"山西省","祁县",030900,0354
"山西省","神池县",036100,0350
"山西省","离石区",033000,0358
"山西省","稷山县",043200,0359
"山西省","娄烦县",030300,0351
"山西省","绛县",043600,0359
"山西省","繁峙县",034300,0350
"山西省","翼城县",043500,0357
"山西省","芮城县",044600,0359
"山西省","蒲县",041200,0357
"山西省","襄垣县",046200,0355
"山西省","襄汾县",041500,0357
"山西省","迎泽区",030000,0351
"山西省","郊区",045000,0353
"山西省","长子县",046600,0355
"山西省","闻喜县",043800,0359
"山西省","阳城县",048100,0356
"山西省","阳曲县",030100,0351
"山西省","阳高县",038100,0352
"山西省","陵川县",048300,0356
"山西省","隰县",041300,0357
"山西省","霍州市",031400,0357
"山西省","静乐县",035100,0350
"山西省","高平市",048400,0356
"山西省","黎城县",047600,0355
"广东省","三水区",528100,0757
"广东省","东源县",517500,0762
"广东省","东莞市",523000,0769
"广东省","中山市",528400,0760
"广东省","丰顺县",514300,0753
"广东省","乐昌市",512200,0751
"广东省","乳源瑶族自治县",512700,0751
"广东省","云城区",527300,0766
"广东省","云安区",527500,0766
"广东省","五华县",514400,0753
"广东省","仁化县",512300,0751
"广东省","从化区",510900,020
"广东省","佛冈县",511600,0763
"广东省","信宜市",525300,0668
"广东省","光明区",518100,0755
"广东省","兴宁市",514500,0753
"广东省","化州市",525100,0668
"广东省","南山区",518000,0755
"广东省","南沙区",511400,020
"广东省","南海区",528200,0757
"广东省","南澳县",515900,0754
"广东省","南雄市",512400,0751
"广东省","博罗县",516100,0752
"广东省","台山市",529200,0750
"广东省","吴川市",524500,0759
"广东省","和平县",517200,0762
"广东省","四会市",526200,0758
"广东省","坡头区",524000,0759
"广东省","坪山区",523000,0755
"广东省","城区",516600,0660
"广东省","增城区",511300,020
"广东省","大埔县",514200,0753
"广东省","天河区",510600,020
"广东省","始兴县",512500,0751
"广东省","宝安区",518100,0755
"广东省","封开县",526500,0758
"广东省","平远县",514600,0753
"广东省","广宁县",526300,0758
"广东省","廉江市",524400,0759
"广东省","开平市",529300,0750
"广东省","徐闻县",524100,0759
"广东省","德庆县",526600,0758
"广东省","怀集县",526400,0758
"广东省","恩平市",529400,0750
"广东省","惠东县",516300,0752
"广东省","惠城区",516000,0752
"广东省","惠来县",515200,0663
"广东省","惠阳区",516200,0752
"广东省","揭东区",515500,0663
"广东省","揭西县",515400,0663
"广东省","斗门区",519100,0756
"广东省","新丰县",511100,0751
"广东省","新会区",529100,0750
"广东省","新兴县",527400,0766
"广东省","普宁市",515300,0663
"广东省","曲江区",512100,0751
"广东省","梅县区",514700,0753
"广东省","梅江区",514000,0753
"广东省","榕城区",522000,0663
"广东省","武江区",512000,0751
"广东省","江城区",529500,0662
"广东省","江海区",529000,0750
"广东省","浈江区",512000,0751
"广东省","海丰县",516400,0660
"广东省","海珠区",510200,020
"广东省","清城区",511500,0763
"广东省","清新区",511800,0763
"广东省","湘桥区",521000,0768
"广东省","源城区",517000,0762
"广东省","潮南区",515100,0754
"广东省","潮安区",515600,0768
"广东省","潮阳区",515100,0754
"广东省","澄海区",515800,0754
"广东省","濠江区",515000,0754
"广东省","电白区",525400,0668
"广东省","番禺区",511400,020
"广东省","白云区",510400,020
"广东省","盐田区",518000,0755
"广东省","禅城区",528000,0757
"广东省","福田区",518000,0755
"广东省","端州区",526000,0758
"广东省","紫金县",517400,0762
"广东省","罗定市",527200,0766
"广东省","罗湖区",518000,0755
"广东省","翁源县",512600,0751
"广东省","花都区",510800,020
"广东省","英德市",513000,0763
"广东省","茂南区",525000,0668
"广东省","荔湾区",510100,020
"广东省","蓬江区",529000,0750
"广东省","蕉岭县",514100,0753
"广东省","赤坎区",524000,0759
"广东省","越秀区",510000,020
"广东省","连南瑶族自治县",513300,0763
"广东省","连山壮族瑶族自治县",513200,0763
"广东省","连州市",513400,0763
"广东省","连平县",517100,0762
"广东省","遂溪县",524300,0759
"广东省","郁南县",527100,0766
"广东省","金平区",515000,0754
"广东省","金湾区",519000,0756
"广东省","阳东区",529900,0662
"广东省","阳山县",513100,0763
"广东省","阳春市",529600,0662
"广东省","阳西县",529800,0662
"广东省","陆丰市",516500,0660
"广东省","陆河县",516700,0660
"广东省","雷州市",524200,0759
"广东省","霞山区",524000,0759
"广东省","顺德区",528300,0757
"广东省","饶平县",515700,0768
"广东省","香洲区",519000,0756
"广东省","高州市",525200,0668
"广东省","高明区",528500,0757
"广东省","高要区",526100,0758
"广东省","鹤山市",529700,0750
"广东省","麻章区",524000,0759
"广东省","黄埔区",510700,020
"广东省","鼎湖区",526000,0758
"广东省","龙华区",518100,0755
"广东省","龙岗区",518100,0755
"广东省","龙川县",517300,0762
"广东省","龙湖区",515000,0754
"广东省","龙门县",516800,0752
"广西壮族自治区","七星区",541000,0773
"广西壮族自治区","万秀区",543000,0774
"广西壮族自治区","三江侗族自治县",545500,0772
"广西壮族自治区","上思县",535500,0770
"广西壮族自治区","上林县",530500,0771
"广西壮族自治区","东兰县",547400,0778
"广西壮族自治区","东兴市",538100,0770
"广西壮族自治区","临桂区",541100,0773
"广西壮族自治区","乐业县",533200,0776
"广西壮族自治区","全州县",541500,0773
"广西壮族自治区","八步区",542800,0774
"广西壮族自治区","兴业县",537800,0775
"广西壮族自治区","兴宁区",530000,0771
"广西壮族自治区","兴安县",541300,0773
"广西壮族自治区","兴宾区",546100,0772
"广西壮族自治区","凌云县",533100,0776
"广西壮族自治区","凤山县",547600,0778
"广西壮族自治区","凭祥市",532600,0771
"广西壮族自治区","北流市",537400,0775
"广西壮族自治区","南丹县",547200,0778
"广西壮族自治区","博白县",537600,0775
"广西壮族自治区","叠彩区",541000,0773
"广西壮族自治区","右江区",533000,0776
"广西壮族自治区","合山市",546500,0772
"广西壮族自治区","合浦县",536100,0779
"广西壮族自治区","城中区",545000,0772
"广西壮族自治区","大化瑶族自治县",530800,0778
"广西壮族自治区","大新县",532300,0771
"广西壮族自治区","天峨县",547300,0778
"广西壮族自治区","天等县",532800,0771
"广西壮族自治区","宁明县",532500,0771
"广西壮族自治区","宜州区",546300,0778
"广西壮族自治区","容县",537500,0775
"广西壮族自治区","宾阳县",530400,0771
"广西壮族自治区","富川瑶族自治县",542700,0774
"广西壮族自治区","岑溪市",543200,0774
"广西壮族自治区","巴马瑶族自治县",547500,0778
"广西壮族自治区","平乐县",542400,0773
"广西壮族自治区","平南县",537300,0775
"广西壮族自治区","平果市",531400,0776
"广西壮族自治区","平桂区",542800,0774
"广西壮族自治区","德保县",533700,0776
"广西壮族自治区","忻城县",546200,0772
"广西壮族自治区","恭城瑶族自治县",542500,0773
"广西壮族自治区","扶绥县",532100,0771
"广西壮族自治区","昭平县",546800,0774
"广西壮族自治区","柳北区",545000,0772
"广西壮族自治区","柳南区",545000,0772
"广西壮族自治区","柳城县",545200,0772
"广西壮族自治区","柳江区",545100,0772
"广西壮族自治区","桂平市",537200,0775
"广西壮族自治区","横州市",530300,0771
"广西壮族自治区","武宣县",545900,0772
"广西壮族自治区","武鸣区",530100,0771
"广西壮族自治区","永福县",541800,0773
"广西壮族自治区","江南区",530000,0771
"广西壮族自治区","江州区",532200,0771
"广西壮族自治区","浦北县",535300,0777
"广西壮族自治区","海城区",536000,0779
"广西壮族自治区","港北区",537100,0775
"广西壮族自治区","港南区",537100,0775
"广西壮族自治区","港口区",538000,0770
"广西壮族自治区","灌阳县",541600,0773
"广西壮族自治区","灵山县",535400,0777
"广西壮族自治区","灵川县",541200,0773
"广西壮族自治区","玉州区",537000,0775
"广西壮族自治区","环江毛南族自治县",547100,0778
"广西壮族自治区","田东县",531500,0776
"广西壮族自治区","田林县",533300,0776
"广西壮族自治区","田阳区",533600,0776
"广西壮族自治区","福绵区",537000,0775
"广西壮族自治区","秀峰区",541000,0773
"广西壮族自治区","罗城仫佬族自治县",546400,0778
"广西壮族自治区","良庆区",530200,0771
"广西壮族自治区","苍梧县",543100,0774
"广西壮族自治区","荔浦市",546600,0773
"广西壮族自治区","蒙山县",546700,0774
"广西壮族自治区","藤县",543300,0774
"广西壮族自治区","融安县",545400,0772
"广西壮族自治区","融水苗族自治县",545300,0772
"广西壮族自治区","西乡塘区",530000,0771
"广西壮族自治区","西林县",533500,0776
"广西壮族自治区","覃塘区",537100,0775
"广西壮族自治区","象山区",541000,0773
"广西壮族自治区","象州县",545800,0772
"广西壮族自治区","资源县",541400,0773
"广西壮族自治区","邕宁区",530200,0771
"广西壮族自治区","那坡县",533900,0776
"广西壮族自治区","都安瑶族自治县",530700,0778
"广西壮族自治区","金城江区",547000,0778
"广西壮族自治区","金秀瑶族自治县",545700,0772
"广西壮族自治区","钟山县",542600,0774
"广西壮族自治区","钦北区",535000,0777
"广西壮族自治区","钦南区",535000,0777
"广西壮族自治区","铁山港区",536000,0779
"广西壮族自治区","银海区",536000,0779
"广西壮族自治区","长洲区",543000,0774
"广西壮族自治区","防城区",538000,0770
"广西壮族自治区","阳朔县",541900,0773
"广西壮族自治区","陆川县",537700,0775
"广西壮族自治区","隆安县",532700,0771
"广西壮族自治区","隆林各族自治县",533400,0776
"广西壮族自治区","雁山区",541000,0773
"广西壮族自治区","青秀区",530000,0771
"广西壮族自治区","靖西市",533800,0776
"广西壮族自治区","马山县",530600,0771
"广西壮族自治区","鱼峰区",545000,0772
"广西壮族自治区","鹿寨县",545600,0772
"广西壮族自治区","龙圩区",543100,0774
"广西壮族自治区","龙州县",532400,0771
"广西壮族自治区","龙胜各族自治县",541700,0773
"新疆维吾尔自治区","且末县",841900,0996
"新疆维吾尔自治区","乌什县",843400,0997
"新疆维吾尔自治区","乌尔禾区",834000,0990
"新疆维吾尔自治区","乌恰县",845400,0908
"新疆维吾尔自治区","乌苏市",833000,0992
"新疆维吾尔自治区","乌鲁木齐县",830000,0991
"新疆维吾尔自治区","于田县",848400,0903
"新疆维吾尔自治区","五家渠市",831300,0994
"新疆维吾尔自治区","伊吾县",839300,0902
"新疆维吾尔自治区","伊宁县",835100,0999
"新疆维吾尔自治区","伊宁市",835000,0999
"新疆维吾尔自治区","伊州区",835000,0999
"新疆维吾尔自治区","伽师县",844300,0998
"新疆维吾尔自治区","克拉玛依区",834000,0990
"新疆维吾尔自治区","北屯市",835000,0999
"新疆维吾尔自治区","博乐市",833400,0909
"新疆维吾尔自治区","博湖县",841400,0996
"新疆维吾尔自治区","双河市",833408,0909
"新疆维吾尔自治区","可克达拉市",835219,0999
"新疆维吾尔自治区","叶城县",844900,0998
"新疆维吾尔自治区","吉木乃县",836800,0906
"新疆维吾尔自治区","吉木萨尔县",831700,0994
"新疆维吾尔自治区","呼图壁县",831200,0994
"新疆维吾尔自治区","和安县",848000,0903
"新疆维吾尔自治区","和布克赛尔蒙古自治县",834400,0990
"新疆维吾尔自治区","和康县",848000,0903
"新疆维吾尔自治区","和田县",848000,0903
"新疆维吾尔自治区","和田市",848000,0903
"新疆维吾尔自治区","和硕县",841200,0996
"新疆维吾尔自治区","和静县",841300,0996
"新疆维吾尔自治区","哈巴河县",836700,0906
"新疆维吾尔自治区","喀什市",844000,0998
"新疆维吾尔自治区","图木舒克市",844000,0998
"新疆维吾尔自治区","塔什库尔干塔吉克自治县",845200,0998
"新疆维吾尔自治区","塔城市",834700,0901
"新疆维吾尔自治区","天山区",830000,0991
"新疆维吾尔自治区","头屯河区",830000,0991
"新疆维吾尔自治区","奇台县",831800,0994
"新疆维吾尔自治区","奎屯市",833200,0992
"新疆维吾尔自治区","富蕴县",836100,0906
"新疆维吾尔自治区","察布查尔锡伯自治县",835300,0999
"新疆维吾尔自治区","尉犁县",841500,0996
"新疆维吾尔自治区","尼勒克县",835700,0999
"新疆维吾尔自治区","岳普湖县",844400,0998
"新疆维吾尔自治区","巩留县",835400,0999
"新疆维吾尔自治区","巴楚县",843800,0998
"新疆维吾尔自治区","巴里坤哈萨克自治县",839200,0902
"新疆维吾尔自治区","布尔津县",836600,0906
"新疆维吾尔自治区","库尔勒市",841000,0996
"新疆维吾尔自治区","库车市",842000,0997
"新疆维吾尔自治区","托克逊县",838100,0995
"新疆维吾尔自治区","托里县",834500,0901
"新疆维吾尔自治区","拜城县",842300,0997
"新疆维吾尔自治区","新和县",842100,0997
"新疆维吾尔自治区","新市区",830000,0991
"新疆维吾尔自治区","新星市",839000,0902
"新疆维吾尔自治区","新源县",835800,0999
"新疆维吾尔自治区","昆玉市",848116,0903
"新疆维吾尔自治区","昌吉市",831100,0994
"新疆维吾尔自治区","昭苏县",835600,0999
"新疆维吾尔自治区","木垒哈萨克自治县",831900,0994
"新疆维吾尔自治区","柯坪县",843600,0997
"新疆维吾尔自治区","民丰县",848500,0903
"新疆维吾尔自治区","水磨沟区",830000,0991
"新疆维吾尔自治区","沙依巴克区",830000,0991
"新疆维吾尔自治区","沙湾市",832100,0993
"新疆维吾尔自治区","沙雅县",842200,0997
"新疆维吾尔自治区","泽普县",844800,0998
"新疆维吾尔自治区","洛浦县",848200,0903
"新疆维吾尔自治区","温宿县",843100,0997
"新疆维吾尔自治区","温泉县",833500,0909
"新疆维吾尔自治区","焉耆回族自治县",841100,0996
"新疆维吾尔自治区","特克斯县",835500,0999
"新疆维吾尔自治区","独山子区",833600,0992
"新疆维吾尔自治区","玛纳斯县",832200,0994
"新疆维吾尔自治区","疏勒县",844200,0998
"新疆维吾尔自治区","疏附县",844100,0998
"新疆维吾尔自治区","白杨市",834702,0901
"新疆维吾尔自治区","白碱滩区",834000,0990
"新疆维吾尔自治区","皮山县",845100,0903
"新疆维吾尔自治区","石河子市",832000,0993
"新疆维吾尔自治区","福海县",836400,0906
"新疆维吾尔自治区","策勒县",848300,0903
"新疆维吾尔自治区","米东区",831400,0991
"新疆维吾尔自治区","精河县",833300,0909
"新疆维吾尔自治区","胡杨河市",834034,0992
"新疆维吾尔自治区","若羌县",841800,0996
"新疆维吾尔自治区","英吉沙县",844500,0998
"新疆维吾尔自治区","莎车县",844700,0998
"新疆维吾尔自治区","裕民县",834800,0901
"新疆维吾尔自治区","轮台县",841600,0996
"新疆维吾尔自治区","达坂城区",830000,0991
"新疆维吾尔自治区","鄯善县",838200,0995
"新疆维吾尔自治区","铁门关市",841000,0996
"新疆维吾尔自治区","阜康市",831500,0994
"新疆维吾尔自治区","阿克苏市",843000,0997
"新疆维吾尔自治区","阿克陶县",845500,0908
"新疆维吾尔自治区","阿勒泰市",836500,0906
"新疆维吾尔自治区","阿合奇县",843500,0997
"新疆维吾尔自治区","阿图什市",845300,0908
"新疆维吾尔自治区","阿拉尔市",843300,0997
"新疆维吾尔自治区","阿拉山口市",833400,0909
"新疆维吾尔自治区","阿瓦提县",843200,0997
"新疆维吾尔自治区","霍城县",835200,0999
"新疆维吾尔自治区","霍尔果斯市",835200,0999
"新疆维吾尔自治区","青河县",836200,0906
"新疆维吾尔自治区","额敏县",834600,0901
"新疆维吾尔自治区","高昌区",838000,0995
"新疆维吾尔自治区","麦盖提县",844600,0998
"新疆维吾尔自治区","墨玉县",848100,0903
"江苏省","东台市",224200,0515
"江苏省","东海县",222300,0518
"江苏省","丰县",221700,0516
"江苏省","丹徒区",212100,0511
"江苏省","丹阳市",212300,0511
"江苏省","云龙区",221000,0516
"江苏省","京口区",212000,0511
"江苏省","亭湖区",224000,0515
"江苏省","仪征市",211400,0514
"江苏省","六合区",211500,025
"江苏省","兴化市",225700,0523
"江苏省","句容市",212400,0511
"江苏省","启东市",226200,0513
"江苏省","吴中区",215100,0512
"江苏省","吴江区",215200,0512
"江苏省","响水县",224600,0515
"江苏省","大丰区",224100,0515
"江苏省","天宁区",213100,0519
"江苏省","太仓市",215400,0512
"江苏省","如东县",226400,0513
"江苏省","如皋市",226500,0513
"江苏省","姑苏区",215000,0512
"江苏省","姜堰区",225500,0523
"江苏省","宜兴市",214200,0510
"江苏省","宝应县",225800,0514
"江苏省","宿城区",223800,0527
"江苏省","宿豫区",223800,0527
"江苏省","射阳县",224300,0515
"江苏省","崇川区",226000,0513
"江苏省","常熟市",215500,0512
"江苏省","广陵区",225000,0514
"江苏省","建湖县",224700,0515
"江苏省","建邺区",210000,025
"江苏省","张家港市",215600,0512
"江苏省","惠山区",214100,0510
"江苏省","扬中市",212200,0511
"江苏省","新北区",213100,0519
"江苏省","新吴区",214000,0510
"江苏省","新沂市",221400,0516
"江苏省","昆山市",215300,0512
"江苏省","栖霞区",210000,025
"江苏省","梁溪区",214000,0510
"江苏省","武进区",213100,0519
"江苏省","江宁区",211100,025
"江苏省","江都区",225200,0514
"江苏省","江阴市",214400,0510
"江苏省","沛县",221600,0516
"江苏省","沭阳县",223600,0527
"江苏省","泉山区",221000,0516
"江苏省","泗洪县",223900,0527
"江苏省","泗阳县",223700,0527
"江苏省","泰兴市",225400,0523
"江苏省","洪泽区",223100,0517
"江苏省","浦口区",210000,025
"江苏省","海安市",226600,0513
"江苏省","海州区",222000,0518
"江苏省","海门区",226100,0513
"江苏省","海陵区",225300,0523
"江苏省","涟水县",223400,0517
"江苏省","润州区",212000,0511
"江苏省","淮安区",223200,0517
"江苏省","淮阴区",223300,0517
"江苏省","清江浦区",223600,0527
"江苏省","溧水区",211200,025
"江苏省","溧阳市",213300,0519
"江苏省","滨海县",224500,0515
"江苏省","滨湖区",214000,0510
"江苏省","灌云县",222200,0518
"江苏省","灌南县",222500,0518
"江苏省","玄武区",210000,025
"江苏省","盐都区",224000,0515
"江苏省","盱眙县",211700,0517
"江苏省","相城区",215100,0512
"江苏省","睢宁县",221200,0516
"江苏省","秦淮区",210000,025
"江苏省","虎丘区",215100,0512
"江苏省","贾汪区",221100,0516
"江苏省","赣榆区",222100,0518
"江苏省","连云区",222000,0518
"江苏省","通州区",226300,0513
"江苏省","邗江区",225100,0514
"江苏省","邳州市",221300,0516
"江苏省","金坛区",213200,0519
"江苏省","金湖县",211600,0517
"江苏省","钟楼区",213000,0519
"江苏省","铜山区",221100,0516
"江苏省","锡山区",214100,0510
"江苏省","阜宁县",224400,0515
"江苏省","雨花台区",210000,025
"江苏省","靖江市",214500,0523
"江苏省","高淳区",211300,025
"江苏省","高港区",225300,0523
"江苏省","高邮市",225600,0514
"江苏省","鼓楼区",210000,025
"江苏省","鼓楼区",221000,0516
"江西省","万安县",343800,0796
"江西省","万年县",335500,0793
"江西省","万载县",336100,0795
"江西省","上栗县",337000,0799
"江西省","上犹县",341200,0797
"江西省","上高县",336400,0795
"江西省","东乡区",331800,0794
"江西省","东湖区",330000,0791
"江西省","丰城市",331100,0795
"江西省","临川区",344100,0794
"江西省","乐安县",344300,0794
"江西省","乐平市",333300,0798
"江西省","于都县",342300,0797
"江西省","井冈山市",343600,0796
"江西省","会昌县",342600,0797
"江西省","余干县",335100,0793
"江西省","余江区",335200,0701
"江西省","信丰县",341600,0797
"江西省","信州区",334000,0793
"江西省","修水县",332400,0792
"江西省","全南县",341800,0797
"江西省","共青城市",332000,0792
"江西省","兴国县",342400,0797
"江西省","分宜县",336600,0790
"江西省","南丰县",344500,0794
"江西省","南城县",344700,0794
"江西省","南康区",341400,0797
"江西省","南昌县",330200,0791
"江西省","吉安县",343100,0796
"江西省","吉州区",343000,0796
"江西省","吉水县",331600,0796
"江西省","大余县",341500,0797
"江西省","奉新县",330700,0795
"江西省","婺源县",333200,0793
"江西省","宁都县",342800,0797
"江西省","安义县",330500,0791
"江西省","安源区",337000,0799
"江西省","安福县",343200,0796
"江西省","安远县",342100,0797
"江西省","定南县",341900,0797
"江西省","宜丰县",336300,0795
"江西省","宜黄县",344400,0794
"江西省","寻乌县",342200,0797
"江西省","峡江县",331400,0796
"江西省","崇义县",341300,0797
"江西省","崇仁县",344200,0794
"江西省","广丰区",334600,0793
"江西省","广信区",334100,0793
"江西省","广昌县",344900,0794
"江西省","庐山市",332000,0792
"江西省","弋阳县",334400,0793
"江西省","彭泽县",332700,0792
"江西省","德兴市",334200,0793
"江西省","德安县",330400,0792
"江西省","新干县",331300,0796
"江西省","新建区",330100,0791
"江西省","昌江区",333000,0798
"江西省","月湖区",335000,0701
"江西省","柴桑区",332100,0792
"江西省","樟树市",331200,0795
"江西省","横峰县",334300,0793
"江西省","武宁县",332300,0792
"江西省","永丰县",331500,0796
"江西省","永修县",330300,0792
"江西省","永新县",343400,0796
"江西省","泰和县",343700,0796
"江西省","浔阳区",332000,0792
"江西省","浮梁县",333400,0798
"江西省","渝水区",338000,0790
"江西省","湖口县",332500,0792
"江西省","湘东区",337000,0799
"江西省","濂溪区",332000,0792
"江西省","玉山县",334700,0793
"江西省","珠山区",333000,0798
"江西省","瑞昌市",332200,0792
"江西省","瑞金市",342500,0797
"江西省","石城县",342700,0797
"江西省","红谷滩区",330000,0791
"江西省","芦溪县",337200,0799
"江西省","莲花县",337100,0799
"江西省","袁州区",336000,0795
"江西省","西湖区",330000,0791
"江西省","贵溪市",335400,0701
"江西省","资溪县",335300,0794
"江西省","赣县区",341100,0797
"江西省","进贤县",331700,0791
"江西省","遂川县",343900,0796
"江西省","都昌县",332600,0792
"江西省","鄱阳县",333100,0793
"江西省","金溪县",344800,0794
"江西省","铅山县",334500,0793
"江西省","铜鼓县",336200,0795
"江西省","青云谱区",330000,0791
"江西省","青原区",343000,0796
"江西省","青山湖区",330000,0791
"江西省","靖安县",330600,0795
"江西省","章贡区",341000,0797
"江西省","高安市",330800,0795
"江西省","黎川县",344600,0794
"江西省","龙南市",341700,0797
"河北省","万全区",076200,0313
"河北省","三河市",065200,0316
"河北省","下花园区",075300,0313
"河北省","丛台区",056000,0310
"河北省","东光县",061600,0317
"河北省","丰南区",063300,0315
"河北省","丰宁满族自治县",068300,0314
"河北省","丰润区",064000,0315
"河北省","临城县",054300,0319
"河北省","临漳县",056600,0310
"河北省","临西县",054900,0319
"河北省","乐亭县",063600,0315
"河北省","井陉县",050300,0311
"河北省","井陉矿区",050100,0311
"河北省","任丘市",062500,0317
"河北省","任泽区",055100,0319
"河北省","信都区",054000,0319
"河北省","元氏县",051100,0311
"河北省","兴隆县",067300,0314
"河北省","冀州区",053200,0318
"河北省","内丘县",054200,0319
"河北省","北戴河区",066100,0335
"河北省","南和区",054400,0319
"河北省","南宫市",055700,0319
"河北省","南皮县",061500,0317
"河北省","博野县",071300,0312
"河北省","卢龙县",066400,0335
"河北省","双桥区",067000,0314
"河北省","双滦区",067100,0314
"河北省","古冶区",063100,0315
"河北省","吴桥县",061800,0317
"河北省","唐县",072300,0312
"河北省","围场满族蒙古族自治县",068400,0314
"河北省","固安县",065500,0316
"河北省","复兴区",056000,0310
"河北省","大厂回族自治县",065300,0316
"河北省","大名县",056900,0310
"河北省","大城县",065900,0316
"河北省","威县",054700,0319
"河北省","孟村回族自治县",061400,0317
"河北省","宁晋县",055500,0319
"河北省","安国市",071200,0312
"河北省","安平县",053600,0318
"河北省","安新县",071600,0312
"河北省","安次区",065000,0316
"河北省","定兴县",072600,0312
"河北省","定州市",073000,0312
"河北省","宣化区",075100,0313
"河北省","容城县",071700,0312
"河北省","宽城满族自治县",067600,0314
"河北省","尚义县",076700,0313
"河北省","山海关区",066200,0335
"河北省","峰峰矿区",056200,0310
"河北省","崇礼区",076300,0313
"河北省","巨鹿县",055200,0319
"河北省","平山县",050400,0311
"河北省","平乡县",054500,0319
"河北省","平泉市",067500,0314
"河北省","广宗县",054600,0319
"河北省","广平县",057600,0310
"河北省","广阳区",065000,0316
"河北省","康保县",076600,0313
"河北省","开平区",063000,0315
"河北省","张北县",076400,0313
"河北省","徐水区",072500,0312
"河北省","怀安县",076100,0313
"河北省","怀来县",075400,0313
"河北省","成安县",056700,0310
"河北省","承德县",067400,0314
"河北省","抚宁区",066300,0335
"河北省","故城县",253800,0318
"河北省","文安县",065800,0316
"河北省","新乐市",050700,0311
"河北省","新华区",050000,0311
"河北省","新华区",061000,0317
"河北省","新河县",055600,0319
"河北省","无极县",052400,0311
"河北省","昌黎县",066600,0335
"河北省","易县",074200,0312
"河北省","晋州市",052200,0311
"河北省","景县",053500,0318
"河北省","曲周县",057200,0310
"河北省","曲阳县",073100,0312
"河北省","曹妃甸区",063200,0315
"河北省","望都县",072400,0312
"河北省","枣强县",053100,0318
"河北省","柏乡县",055400,0319
"河北省","栾城区",051400,0311
"河北省","桃城区",053000,0318
"河北省","桥东区",075000,0313
"河北省","桥西区",050000,0311
"河北省","桥西区",075000,0313
"河北省","正定县",050800,0311
"河北省","武安市",056300,0310
"河北省","武强县",053300,0318
"河北省","武邑县",053400,0318
"河北省","永年区",057100,0310
"河北省","永清县",065600,0316
"河北省","沙河市",054100,0319
"河北省","沧县",061700,0317
"河北省","河间市",062400,0317
"河北省","沽源县",076500,0313
"河北省","泊头市",062100,0317
"河北省","海兴县",061200,0317
"河北省","海港区",066000,0335
"河北省","涉县",056400,0310
"河北省","涞水县",074100,0312
"河北省","涞源县",074300,0312
"河北省","涿州市",072700,0312
"河北省","涿鹿县",075600,0313
"河北省","深州市",053800,0318
"河北省","深泽县",052500,0311
"河北省","清河县",054800,0319
"河北省","清苑区",071100,0312
"河北省","满城区",072100,0312
"河北省","滦南县",063500,0315
"河北省","滦州市",063700,0315
"河北省","滦平县",068200,0314
"河北省","灵寿县",050500,0311
"河北省","献县",062200,0317
